laul_id,zanr_id,jrk,originaal
h26407310000,5,1,j/rl
h26407310000,27,2,j/rl
h26500120050,26,1,?
h26500140074,26,1,?
h26500360010,22,1,Ul
h26500720000,2,1,andm rl
h2650086001b,22,1,Ul
h26501000008,9,1,rl/ul/tl
h26501390000,22,1,Ul
h26501420009,20,1,Rl/ul
h26501570002,19,1,ul/Mngl
h26504450001,9,1,rl/ul/tl
h26504450002,9,1,rl/ul/tl
h26504470006,9,1,rl/ul/tl
h26504480010,20,1,Rl/ul
h26504480011,9,1,rl/ul/tl
h26504490014,20,1,Rl/ul
h26504820005,5,1,j/rl
h26504820005,27,2,j/rl
h26505640029,5,1,j/rl
h26505640029,27,2,j/rl
h26506630002,22,1,Ul
h26506640003,20,1,Rl/ul
h26507370007,20,1,Rl/ul
h26600270001,26,1,?
h26600270002,22,1,Ul
h26600370003,22,1,Ul
h2660037003b,22,1,Ul
h26600400007,20,1,Rl/ul
h26600410008,22,1,Ul
h26600420010,20,1,Rl/ul
h26600430011,20,1,Rl/ul
h26600450015,20,1,Rl/ul
h2660046017a,9,1,rl/ul/tl
h26600490019,22,1,Ul
h26600640030,22,1,Ul
h26600660033,22,1,Ul
h26600710038,22,1,Ul
h26600720040,22,1,Ul
h26600720042,22,1,Ul
h26601130009,22,1,Ul
h26601190020,20,1,Rl/ul
h26601230024,22,1,Ul
h26601290030,9,1,rl/ul/tl
h26601300031,20,1,Rl/ul
h26601300032,9,1,rl/ul/tl
h26601330035,20,1,Rl/ul
h26601340036,20,1,Rl/ul
h26601370039,22,1,Ul
h26601370040,22,1,Ul
h26601400042,22,1,Ul
h26601430046,22,1,Ul
h26601510053,20,1,Rl/ul
h26601510054,20,1,Rl/ul
h26601520055,20,1,Rl/ul
h26601560059,22,1,Ul
h26601570061,22,1,Ul
h26601740077,26,1,?
h26601750078,26,1,?
h26601760081,22,1,Ul
h26601770082,20,1,Rl/ul
h26601830088,22,1,Ul
h26601840089,20,1,Rl/ul
h26601860090,20,1,Rl/ul
h26601940097,20,1,Rl/ul
h26601970099,22,1,Ul
h26601980100,9,1,rl/ul/tl
h26602050105,20,1,Rl/ul
h26602100111,22,1,Ul
h26602140115,20,1,Rl/ul
h26602160117,20,1,Rl/ul
h26602160118,20,1,Rl/ul
h26602260135,20,1,Rl/ul
h26602310140,20,1,Rl/ul
h26602360146,22,1,Ul
h26602370148,22,1,Ul
h26602420151,20,1,Rl/ul
h26602510158,20,1,Rl/ul
h26602520159,20,1,Rl/ul
h26602530160,20,1,Rl/ul
h26602540161,22,1,Ul
h2660256164a,22,1,Ul
h2660256164b,22,1,Ul
h26602570166,22,1,Ul
h26602590169,22,1,Ul
h26602640174,20,1,Rl/ul
h26602640175,9,1,rl/ul/tl
h26602700183,20,1,Rl/ul
h26602720186,20,1,Rl/ul
h26602730188,20,1,Rl/ul
h26602800197,22,1,Ul
h26602860206,22,1,Ul
h26602880208,22,1,Ul
h26602900210,22,1,Ul
h26602910211,20,1,Rl/ul
h26602950214,22,1,Ul
h26602980216,22,1,Ul
h26603000218,20,1,Rl/ul
h26603010220,20,1,
h26603020222,22,1,Ul
h26603030223,22,1,Ul
h26603030224,20,1,Rl/ul
h26603070226,22,1,Ul
h26603080227,22,1,Ul
h26603180233,20,1,Rl/ul
h26603180235,9,1,rl/ul/tl
h26603200238,22,1,Ul
h26603220242,22,1,Ul
h26603240244,22,1,Ul
h26603290249,9,1,rl/ul/tl
h26603290250,22,1,
h26603300251,9,1,rl/ul/tl
h26603300252,22,1,Ul
h26603310254,22,1,Ul
h26603390260,20,1,
h26603410264,20,1,Rl/ul
h26603440267,20,1,Rl/ul
h26603470272,22,1,Ul
h26603630293,9,1,rl/ul/tl
h26603700305,20,1,
h26603720306,20,1,
h26603730307,20,1,
h26603740308,22,1,
h26603750309,20,1,
h26603870317,22,1,Ul
h26603890320,22,1,Ul
h26603940323,20,1,Rl/ul
h26603960326,22,1,Ul
h26603970327,9,1,rl/ul/tl
h26603980328,26,1,?
h26604020333,22,1,Ul
h26604060337,22,1,Ul
h26604100340,22,1,Ul
h26604120342,22,1,Ul
h26604400007,20,1,Rl/ul
h26604440000,2,1,andm
h26606000122,22,1,
h26606870326,8,1,rl/uk
h26606870326,27,2,rl/uk
h26700151707,8,1,rl/ns/uk
h26700151707,27,2,rl/ns/uk
h26700171711,8,1,rl/ns/uk
h26700171711,27,2,rl/ns/uk
h26700181712,8,1,rl/ns/uk
h26700181712,27,2,rl/ns/uk
h26700191713,8,1,rl/ns/uk
h26700191713,27,2,rl/ns/uk
h26700201714,8,1,rl/ns/uk
h26700201714,27,2,rl/ns/uk
h26700201715,8,1,rl/ns/uk
h26700201715,27,2,rl/ns/uk
h26700211716,8,1,
h26700211716,27,2,
h26700451802,10,1,rl/lh
h26700611837,5,1,j/rl
h26700611837,27,2,j/rl
h26701141838,5,1,j/rl
h26701141838,27,2,j/rl
h26701201839,5,1,j/rl
h26701201839,27,2,j/rl
h26701241840,5,1,j/rl
h26701241840,27,2,j/rl
h26701301842,5,1,j/rl
h26701301842,27,2,j/rl
h26701371844,5,1,j/rl
h26701371844,27,2,j/rl
h26701481849,5,1,j/rl
h26701481849,27,2,j/rl
h26702151876,5,1,j/rl
h26702151876,27,2,j/rl
h26703670001,5,1,j/rl/ns
h26703670001,27,2,j/rl/ns
h26704810000,22,1,
h26704870000,22,1,Ul
h26803330001,2,1,andm
h26805050026,20,1,Rl/ul
h26805070029,20,1,Ul/rl
h26805080030,22,1,Ul
h26806530002,22,1,Ul
h26806550002,22,1,Ul
h26806710020,22,1,Ul
h26806760025,22,1,Ul
h26806850033,22,1,Ul
h26807370003,8,1,uk kal?
h26807370003,27,2,uk kal?
h27100560003,22,1,Ul
h27102810000,20,1,Rl/ul
h27105840000,22,1,Ul
h27106840005,8,1,uk med/ns
h27106840005,27,2,uk med/ns
h27106860004,22,1,Ul
h27106860005,20,1,Rl/ul
h27106870006,20,1,Rl/ul
h27106870007,20,1,Rl/ul
h27106880008,22,1,Ul
h27106880011,22,1,Ul
h27106890012,22,1,Ul
h27106900014,22,1,Ul
h27106900015,22,1,Ul
h27106900016,22,1,Ul
h2710709000a,22,1,Ul
h2710709000b,22,1,
h27107340002,20,1,Rl/ul
h27207720003,5,1,j/rl
h27207720003,27,2,j/rl
h27307100009,8,1,uk/mng/rl
h27307100009,27,2,uk/mng/rl
h27401440003,8,1,Uk/rl
h27401440003,27,2,Uk/rl
h27401450005,22,1,Ul
h27402490020,22,1,
h27403130002,22,1,Ul
h27403160003,22,1,Ul
h27403330015,22,1,Ul
h27403370025,22,1,Ul
h27403960000,22,1,Ul
h27403980000,22,1,Ul
h27403990000,22,1,Ul
h27404000000,22,1,Ul
h27404010000,22,1,Ul
h27404210009,22,1,Ul
h27407820000,8,1,
h27407820000,27,2,
h27408410000,7,1,kiri/andm
h27408530001,22,1,Ul
h27408590000,22,1,Ul
h27408790004,22,1,Ul?
h27408790005,9,1,rl/ul/tl
h27409750001,22,1,Ul
h27409750002,22,1,Ul
h30100880000,7,1,kiri
h30101010000,7,1,kiri
h30101120007,20,1,Rl/ul
h30101310007,9,1,rl/ul/tl
h30101780004,22,1,Ul
h30101880000,2,1,andm rl
h30102120000,2,1,andm rl
h30102670000,7,1,kiri
h30103280003,20,1,Rl/ul
h30103740007,22,1,Ul
h30103900002,20,1,Rl/ul
h30104470014,20,1,Rl/ul
h30104550004,20,1,Rl/ul
h30104800009,20,1,Rl/ul
h30105010004,20,1,Rl/ul
h30105130002,22,1,Ul
h30105150004,22,1,Ul
h30105150005,20,1,Rl/ul
h30105160006,22,1,Ul
h30105170007,22,1,Ul
h30105190009,20,1,
h30105290001,13,1,muist rl
h30105290001,27,2,muist rl
h30105390002,20,1,Rl/ul
h30105490009,9,1,rl/ul/tl
h30105500010,20,1,
h30105600002,22,1,Ul
h30105620003,20,1,
h30105660009,22,1,Ul
h30106370003,8,1,andm/ns
h30106370003,27,2,andm/ns
h30106390007,8,1,andm/ns/rl
h30106390007,27,2,andm/ns/rl
h30106830006,20,1,Rl/ul
h30107480016,20,1,Rl/ul
h30107500022,20,1,Rl/ul
h30107510023,20,1,Rl/ul
h30107520024,20,1,Rl/ul
h30200090000,7,1,kiri
h30200270000,7,1,kiri
h30200460005,20,1,Rl/ul
h30200700003,20,1,Rl/ul
h30200740001,22,1,Ul
h30200790001,5,1,j/rl kirj
h30200790001,27,2,j/rl kirj
h30201070000,7,1,kiri
h30201780011,22,1,Ul
h30202930010,20,1,Rl/ul
h30203010018,26,1,?
h30203150000,7,1,kiri
h30203750008,22,1,Ul
h30203750009,22,1,Ul
h30203760010,22,1,Ul
h30203770011,22,1,Ul
h30203780012,22,1,Ul
h30204870000,7,1,kiri
h30204890000,7,1,kiri
h30204940006,10,1,rl/lh
h30205080000,7,1,kiri
h30205930000,7,1,kiri
h30206570001,5,1,rl/j
h30206570001,27,2,rl/j
h30206570002,5,1,rl/j
h30206570002,27,2,rl/j
h30206930001,5,1,rl/j
h30206930001,27,2,rl/j
h30207320014,20,1,Rl/ul
h30207920004,10,1,rl/lh
h30208220007,20,1,
h30300400003,5,1,rl/ul/j
h30300400003,20,2,rl/ul/j
h30302520035,9,1,rl/ul/tl
h30302570000,2,1,andm rl
h30302680000,7,1,kiri
h30303010002,22,1,Ul
h30303030001,20,1,Rl/ul
h30303370004,20,1,Rl/ul
h30303370006,20,1,Rl/ul
h30303380008,20,1,Rl/ul
h30303430000,7,1,kiri
h30303470000,7,1,kiri
h30303550001,20,1,Rl/ul
h30303560002,20,1,Rl/ul
h30303560003,22,1,Ul
h30303830000,7,1,kiri
h30303930006,20,1,Rl/ul
h30303990000,7,1,kiri
h30304010001,20,1,Rl/ul
h30304400000,5,1,rl/ul/j
h30304400000,20,2,rl/ul/j
h30304700007,9,1,rl/ul/tl
h30304890000,7,1,kiri
h30305310006,20,1,Rl/ul
h30305590001,20,1,Rl/ul
h30305700000,22,1,Ul
h30305910008,20,1,Rl/ul
h30400110002,22,1,Ul
h30400130000,7,1,kiri
h30400250008,22,1,Ul
h30400300001,5,1,rl/j
h30400300001,27,2,rl/j
h30400550006,5,1,rl/j
h30400550006,27,2,rl/j
h30401280017,22,1,Ul
h30401540012,22,1,Ul
h30401540013,22,1,Ul
h30401590001,10,1,rl/lh
h30401590002,10,1,rl/lh
h30402120002,20,1,Rl/ul
h30402170001,22,1,
h30402170002,22,1,Ul
h30402170003,22,1,Ul
h30402180004,22,1,Ul
h30402180005,22,1,Ul
h30402180006,22,1,Ul
h30402610000,7,1,kiri
h30403310000,7,1,lk:kiri
h30403470004,20,1,Rl/ul
h30403500007,20,1,
h30403510009,20,1,Rl/ul
h30403570020,20,1,Rl/ul
h30403610022,20,1,Rl/ul
h30403870007,20,1,Rl/ul
h30404150000,7,1,kiri
h30404160002,22,1,Ul
h30404390009,20,1,Rl/ul
h30404390010,20,1,Rl/ul
h30404400011,20,1,Rl/ul
h30404410012,20,1,Rl/ul
h30404420013,20,1,Rl/ul
h30404430014,20,1,Rl/ul
h30404510007,20,1,Rl/ul
h30404550013,20,1,Rl/ul
h30404560017,20,1,Rl/ul
h30404580019,9,1,rl/ul/tl
h30404670013,9,1,rl/ul/tl
h30404680014,20,1,Rl/ul
h30404680015,22,1,Ul
h30404690016,22,1,Ul
h30404790004,20,1,Rl/ul
h30404920001,20,1,
h30404930002,20,1,Rl/ul
h30405350000,7,1,kiri
h30406030001,9,1,rl/ul/tl
h30406030002,9,1,rl/ul/tl
h30406410010,20,1,
h30406520009,22,1,Ul
h30500100005,22,1,Ul
h30500310001,14,1,Mng
h30500310002,14,1,Mng
h30500310003,14,1,
h30500330005,14,1,Mng
h30500330007,14,1,Mng
h30500520001,22,1,Ul
h30500520002,20,1,Rl/ul
h30500730025,22,1,Ul
h30500730074,22,1,Ul
h30500740001,20,1,Rl/ul
h30500910001,20,1,Rl/ul
h30500920002,20,1,Rl/ul
h30500940003,20,1,Rl/ul
h30501050001,20,1,Rl/ul
h30501080004,20,1,Rl/ul
h30501330000,22,1,Ul
h30501370002,20,1,
h30501380003,20,1,Rl/ul
h30501390004,20,1,Rl/ul
h30501400005,22,1,Ul
h30501420006,22,1,Ul
h30501430007,22,1,Ul
h30501450008,20,1,Rl/ul
h30501460009,22,1,Ul
h30501470010,23,1,ul/ul/tl
h30501510012,22,1,Ul
h30501520013,22,1,Ul
h30501550012,22,1,Ul
h30501570015,22,1,Ul
h30501580016,22,1,Ul
h30501590017,22,1,Ul
h30501600018,22,1,Ul
h30501630000,20,1,Rl/ul
h30502330001,20,1,Rl/ul
h30502350003,20,1,Rl/ul
h30502920000,26,1,andm/ll
h30503050001,8,1,andm/ns/rl
h30503050001,27,2,andm/ns/rl
h30503070003,20,1,Rl/ul
h30503080004,20,1,
h30503280000,7,1,kiri
h30503300001,8,1,uk/ns
h30503300001,27,2,uk/ns
h3050331000a,8,1,uk/ns
h3050331000a,27,2,uk/ns
h3050331000b,8,1,uk/ns
h3050331000b,27,2,uk/ns
h30503530000,8,1,k/rl
h30503530000,27,2,k/rl
h30503970000,2,1,andm
h30504050003,14,1,Mng
h30504200015,8,1,Uk/rl
h30504200015,27,2,Uk/rl
h30504240041,8,1,
h30504240041,27,2,
h30504290001,20,1,Rl/ul
h30504320002,9,1,rl/ul/tl
h30504330001,20,1,Rl/ul
h30504340002,20,1,Rl/ul
h30504360003,20,1,Rl/ul
h30504380004,20,1,Rl/ul
h30504380005,20,1,Rl/ul
h30504460005,20,1,Rl/ul
h30504470008,20,1,Rl/ul
h30504550000,7,1,kiri
h30504710001,9,1,rl/ul/tl
h30504830005,12,1,mj/l
h30504830005,22,2,mj/l
h30504980003,13,1,muist/rl
h30504980003,27,2,muist/rl
h30505130000,7,1,kiri
h30505150002,8,1,k/rl
h30505150002,27,2,k/rl
h30505150003,8,1,k/rl
h30505150003,27,2,k/rl
h30505190005,8,1,Uk/rl
h30505190005,27,2,Uk/rl
h30505230001,20,1,Rl/ul
h30505250004,22,1,Ul
h30505250005,20,1,Rl/ul
h30505260006,20,1,
h30505270010,20,1,Rl/ul
h30505280011,9,1,rl/ul/tl
h30505290013,20,1,Rl/ul
h30505300015,20,1,Rl/ul
h30505330000,7,1,kiri
h30505350003,20,1,Rl/ul
h30505390012,22,1,Ul
h30505520006,20,1,Rl/ul
h30505650001,20,1,Rl/ul
h30505690003,20,1,Rl/ul
h30505800001,8,1,lh/u
h30505800001,10,2,lh/u
h30505980001,8,1,k/pl
h30505980001,27,2,k/pl
h30506420016,20,1,Rl/ul
h30506630007,20,1,Rl/ul
h30506650000,7,1,kiri
h30506690005,8,1,k/rl
h30506690005,27,2,k/rl
h30506710007,20,1,Rl/ul
h30506770001,20,1,Rl/ul
h30507220005,8,1,uk/ns/rl
h30507220005,27,2,uk/ns/rl
h30507270002,20,1,Rl/ul
h30507300003,22,1,Ul
h30507360006,22,1,Ul
h30507430000,7,1,kiri
h30507470002,20,1,Ul/rl
h30507850000,2,1,andm
h30508130000,7,1,kiri
h30508430008,20,1,Rl/ul
h30508790000,7,1,kiri
h30508930000,7,1,kiri
h30601970008,20,1,Rl/ul
h30601980009,20,1,Rl/ul
h30602270000,7,1,kiri
h30602980000,7,1,kiri/uk/andm/ul
h30602980000,8,2,kiri/uk/andm/ul
h30602980000,22,3,kiri/uk/andm/ul
h30603250001,13,1,muist/rl
h30603250001,27,2,muist/rl
h30605910002,20,1,Rl/ul
h30607710000,7,1,kiri
h30608580036,20,1,Rl/ul
h30609160110,5,1,j/rl
h30609160110,27,2,j/rl
h30700140001,5,1,u/rl
h30700140001,27,2,u/rl
h30700530017,20,1,Rl/ul
h30700540018,22,1,Ul
h30700550019,22,1,Ul
h30700550020,22,1,Ul
h30701060065,22,1,lk:ul
h30701360000,7,1,kiri
h30701550000,7,1,kiri
h30701580032,2,1,
h30701840000,7,1,kiri
h30701850002,20,1,Rl/ul
h30701890011,22,1,Ul
h30702220001,12,1,lk:mj/rl
h30702220001,27,2,lk:mj/rl
h30702480005,12,1,mj
h30702680008,5,1,j/rl
h30702680008,27,2,j/rl
h30702730001,5,1,j/rl
h30702730001,27,2,j/rl
h30702990002,22,1,Ul
h30703070010,20,1,Rl/ul
h30703120002,26,1,?
h30703120003,26,1,?
h30703120004,26,1,?
h30703640006,20,1,Rl/ul
h30704090001,22,1,Ul
h30704090002,22,1,Ul
h30704130000,7,1,kiri
h30704710004,14,1,Mng
h30705400006,20,1,Rl/ul
h30800110003,10,1,lh
h30800490004,9,1,rl/ul/tl
h30800500000,7,1,kiri
h30800700007,20,1,Rl/ul
h30801170011,9,1,rl/ul/tl
h30801190013,20,1,Rl/ul
h30801270005,8,1,uk/ns/rl
h30801270005,27,2,uk/ns/rl
h30801550001,20,1,Rl/ul
h30801910000,2,1,andm
h30802080003,10,1,
h30802090004,10,1,
h30802840002,20,1,Rl/ul
h30803180018,20,1,Rl/ul
h30803950001,8,1,Uk/rl
h30803950001,27,2,Uk/rl
h30803970002,9,1,rl/ul/tl
h30804140021,8,1,k/rl
h30804140021,27,2,k/rl
h30804230001,20,1,Rl/ul
h30804280005,20,1,Rl/ul
h30804300009,20,1,Rl/ul
h30804300010,20,1,Rl/ul
h30804320013,20,1,Rl/ul
h30804430006,20,1,Rl/ul
h30804460009,20,1,Rl/ul
h30804480013,20,1,Rl/ul
h30804770011,20,1,Rl/ul
h30805190005,8,1,uk/ns/rl
h30805190005,27,2,uk/ns/rl
h30805190006,8,1,uk/ns/rl
h30805190006,27,2,uk/ns/rl
H30805200007,8,1,uk/ns/rl
H30805200007,27,2,uk/ns/rl
h30805540001,5,1,j/rl/ul
h30805540001,20,2,j/rl/ul
h30806030010,9,1,rl/ul/tl
h30806740000,20,1,Rl/ul
h30806790001,20,1,Rl/ul
h30807080001,20,1,Rl/ul
h30807090002,20,1,Rl/ul
h30807190000,7,1,kiri
h30807260002,20,1,Rl/ul
h30807280003,9,1,rl/ul/tl
h30807320015,20,1,Rl/ul
h30807370014,8,1,uk pulm/rl
h30807370014,27,2,uk pulm/rl
h30807510000,7,1,kiri
h30807730002,5,1,j/rl
h30807730002,27,2,j/rl
h30807810009,20,1,Rl/ul
h30807830012,20,1,Rl/ul
h30807900022,20,1,Rl/ul
h30807910023,20,1,Rl/ul
h30808020006,20,1,Rl/ul
h30808020007,20,1,Rl/ul
h30808070016,20,1,Rl/ul
h30808100020,20,1,Rl/ul
h30808330011,20,1,Rl/ul
h30808360014,20,1,Rl/ul
h30900690000,8,1,
h30900690000,27,2,
h30901170001,20,1,
h30901230001,22,1,
h30901330001,20,1,
h30901350002,20,1,
h30901360003,22,1,
h30901370004,22,1,
h30901380005,22,1,
h30901390007,22,1,
h30901530003,22,1,
h30901550008,22,1,
h30901610000,2,1,andm
h30901680008,8,1,
h30901680008,27,2,
h30901710020,8,1,
h30901710020,27,2,
h30901730000,2,1,
h30901840030,9,1,
h30901850000,7,1,
h30902260010,22,1,
h30902370000,2,1,andm
h30902580004,22,1,
h3090260000a,7,1,kiri
h30902610000,7,1,kiri
h30902880010,20,1,Rl/ul
h30903020001,20,1,
h30903910001,22,1,
h30903910002,22,1,
h30904010000,7,1,kiri
h30904680000,7,1,kiri
h30904870000,7,1,kiri
h30905040002,20,1,Rl/ul
h30905050003,22,1,Ul
h30905060000,7,1,kiri
h30905210007,3,1,etn/rl
h30905210007,27,2,etn/rl
h30905740045,8,1,Uk/rl
h30905740045,27,2,Uk/rl
h30906370044,21,1,
h30908120000,7,1,kiri
h30908440025,22,1,
h30909030015,22,1,Ul
h30909150003,9,1,rl/ul/tl
h30909170008,9,1,rl/tl
h30909180000,7,1,kiri
h30l07440007,20,1,Rl/ul
h31000440004,20,1,Rl/ul
h31000500013,22,1,
h31000540018,22,1,Ul
h31000610000,7,1,kiri
h31000620001,22,1,
h31000620002,22,1,Ul
h31000630003,20,1,rl/ul?
h31000630004,22,1,Ul
h31000640001,22,1,Ul
h31000710006,22,1,Ul
h31000720007,22,1,Ul
h31000770000,8,1,Uk/rl
h31000770000,27,2,Uk/rl
h31001600000,7,1,kiri
h31001750005,22,1,Ul
h31001910035,11,1,ul/mst
h31001910035,22,2,ul/mst
h31002910000,7,1,kiri
h31003050008,8,1,
h31003050008,27,2,
h31003110000,7,1,kiri
h31003680027,20,1,rl/ul?
h31003750000,7,1,kiri
h31004270000,7,1,kiri
h31004920000,2,1,andm
h31005090007,16,1,ns/ul
h31005470000,7,1,kiri
h31005840000,7,1,kiri
h31006010000,7,1,kiri
h31006440017,20,1,
h31006470020,9,1,
h310303A0005,22,1,Ul
h31100380005,8,1,uk/ns
h31100380005,27,2,uk/ns
h31100490000,7,1,kiri
h31100510006,22,1,Ul
h31100520000,7,1,kiri
h31100530000,7,1,kiri
h31100700003,22,1,Ul
h31100930002,9,1,rl/ul/tl?
h31100980010,9,1,rl/ul/tl
h31101080002,22,1,Ul
h31101350056,22,1,Ul?
h31103110000,7,1,kiri/andm
h31103190000,7,1,kiri
h31103750014,22,1,Ul
h31103750015,20,1,Rl/ul
h31103820024,10,1,lh
h31103900032,22,1,Ul
h31104260006,24,1,
h31104260007,16,1,ns/ul?
h31104530007,22,1,Ul?
h31104550000,7,1,kiri
h31104770012,9,1,rl/ul/tl?
h31104780014,22,1,Ul
h31105340004,8,1,Uk/rl
h31105340004,27,2,Uk/rl
h31105530001,20,1,Rl/ul
h31105540002,22,1,Ul
h31105570002,9,1,rl/ul/tl
h31105580003,22,1,Ul
h31105760044,8,1,Uk/rl
h31105760044,27,2,Uk/rl
h31105910004,9,1,rl/ul/tl?
h31106330000,7,1,kiri
h31107330003,8,1,uk/ns
h31107330003,27,2,uk/ns
h31107350006,8,1,uk/ns
h31107350006,27,2,uk/ns
h31107680000,7,1,kiri
h31107690000,7,1,kiri
h31107890000,7,1,kiri
h31200370011,8,1,Uk/rl
h31200370011,27,2,Uk/rl
h31200400028,25,1,vs/rl
h31200400028,27,2,vs/rl
h31200400029,10,1,lh
h31200410030,10,1,lh
h31200410031,10,1,lh
h31200670013,22,1,Ul
h31201180009,20,1,Rl/ul
h31201190000,7,1,kiri
h31201500006,22,1,Ul
h31201510007,22,1,Ul
h31201520008,22,1,Ul
h31201880009,20,1,
h31201910010,22,1,lk:ul
h31202140000,2,1,andm
h31202160002,22,1,Ul
h31202180004,22,1,Ul
h31202190006,22,1,Ul
h31202200008,22,1,Ul
h31202390000,7,1,kiri
h31202570015,14,1,Mng
h31202620003,10,1,
h31202710000,7,1,kiri
h31203350006,22,1,Ul
h31204190011,8,1,uk/ns/rl
h31204190011,27,2,uk/ns/rl
h31204220018,8,1,uk/ns/rl
h31204220018,27,2,uk/ns/rl
h31204480004,20,1,
h31204510007,22,1,Ul
h31204520000,2,1,andm
h31204720000,7,1,kiri
h31205290001,22,1,Ul
h31205290002,22,1,Ul
h31205300005,22,1,Ul
h31205310007,20,1,Rl/ul
h31205320009,20,1,Rl/ul
h31205320010,22,1,Ul
h31205330012,9,1,rl/ul/tl
h31205340013,22,1,
h31205340014,22,1,Ul
h31205370017,20,1,Rl/ul
h31205410020,20,1,Rl/ul
h31205600002,20,1,Rl/ul
h31205680005,8,1,k/rl
h31205680005,27,2,k/rl
h31205850012,22,1,Ul
h31206460010,20,1,Rl/ul
h31206640014,22,1,Ul
h31206670019,22,1,Ul
h31206750002,22,1,
h31206780009,22,1,Ul
h31207090001,2,1,rl/andm
h31207090001,27,2,rl/andm
h31207090002,8,1,rl/k
h31207090002,27,2,rl/k
h31207100004,8,1,k/rl
h31207100004,27,2,k/rl
h31301380003,22,1,Ul
h31301830006,9,1,rl/ul/tl
h31301840008,9,1,rl/ul/tl?
h31303070006,22,1,Ul
h31303090007,22,1,Ul
h31303160000,7,1,kiri
h31303250001,20,1,Rl/ul
h31303260002,22,1,Ul
h31303310001,8,1,
h31303310001,27,2,
h31303420000,12,1,
h31303420000,27,2,
h31303430005,20,1,
h31304400003,22,1,Ul
h31304830001,22,1,Ul
h31304830002,22,1,Ul
h31305150000,7,1,kiri
h31307480001,10,1,lh
h31307690023,22,1,Ul
h31400090000,7,1,kiri
h31401080001,5,1,mngl/j?
h31401080001,27,2,mngl/j?
h31402500000,7,1,kiri
h31402910000,7,1,kiri/andm
h31403090003,10,1,lh
h31403100004,10,1,lh
h31403100005,10,1,lh
h31403300005,22,1,Ul
h31404130008,8,1,uk/ns
h31404130008,27,2,uk/ns
h31405990054,8,1,uk/ns
h31405990054,27,2,uk/ns
h31406420007,8,1,uk/ns
h31406420007,27,2,uk/ns
h31406870012,8,1,Uk/rl
h31406870012,27,2,Uk/rl
h31407050004,20,1,
h31407060003,20,1,rl/ul?
h31407130001,22,1,lk:ul?
h31407680018,20,1,rl/ul?
h31407990000,7,1,kiri
h31500160000,7,1,kiri
h31500160001,8,1,
h31500160001,27,2,
h31500170002,8,1,
h31500170002,16,2,
h31500170003,8,1,
h31500170003,16,2,
h31500170004,8,1,
h31500170004,16,2,
h31500180005,8,1,
h31500180005,16,2,
h31500180006,8,2,
h31500180006,16,1,
h31500190007,8,1,
h31500190007,16,2,
h31500190008,8,1,
h31500190008,16,2,
h31500200009,8,1,
h31500200009,16,2,
h31500200010,8,2,
h31500200010,16,1,
h31500300012,8,1,ns/uk
h31500300012,27,2,ns/uk
h31500320015,8,2,
h31500320015,16,1,
h31500790023,8,1,ns/uk
h31500790023,27,2,ns/uk
h31500790025,8,1,
h31500790025,27,2,
h31501020006,9,1,rl/ul/tl
h31501030001,8,1,uk/ns/rl
h31501030001,27,2,uk/ns/rl
h31501040002,8,1,uk/ns/rl
h31501040002,27,2,uk/ns/rl
h31501060003,8,1,uk/ns/rl
h31501060003,27,2,uk/ns/rl
h31501090001,8,1,uk/ns/rl
h31501090001,27,2,uk/ns/rl
h31501090002,8,1,uk/ns
h31501090002,27,2,uk/ns
h31501200010,20,1,Rl/ul
h31501240014,20,1,Rl/ul
h31501380004,22,1,Ul
h31501420000,22,1,Ul
h31502220008,22,1,Ul?
h31502230010,22,1,Ul
h31502250012,22,1,Ul
h31502280017,22,1,
h31502390000,2,1,andm
h31502610000,7,1,kiri/andm
h31503020000,22,1,Ul
h31503020003,10,1,lh
h31503060006,22,1,Ul
h31503150001,10,1,lh
h31505130009,8,1,Uk/rl
h31505130009,27,2,Uk/rl
h31505340009,20,1,Rl/ul
h31505430000,7,1,kiri
h31505430001,13,1,muist/uk/ns
h31505430001,27,2,muist/uk/ns
h31505880004,20,1,Rl/ul
h31505920011,22,1,Ul
h31505950014,22,1,Ul
h31505960015,22,1,Ul
h31505970016,22,1,Ul
h31505970017,22,1,Ul
h31506010020,20,1,
h31506020021,22,1,Ul
h31506060025,8,1,uk/ns/rl
h31506060025,27,2,uk/ns/rl
h31506060026,8,1,uk/ns
h31506060026,27,2,uk/ns
h31506070028,8,1,uk/ns
h31506070028,27,2,uk/ns
h31506070029,8,1,uk/ns
h31506070029,27,2,uk/ns
h31506100003,22,1,Ul
h31506300000,7,1,kiri/andm
h31506350002,13,1,muist/rl
h31506350002,27,2,muist/rl
h31506470000,10,1,lh
h3150647000a,10,1,lh
h3150647000c,10,1,
h3150647004b,22,1,Ul
h31506480007,20,1,Rl/ul
h31506490001,8,1,uk/ns
h31506490001,27,2,uk/ns
h31506490002,8,1,uk/ns
h31506490002,27,2,uk/ns
h31506490013,22,1,Ul
h31506490014,22,1,Ul
h31506490015,22,1,Ul
h31506600002,22,1,Ul
h31506630005,22,1,Ul
h31506650007,20,1,Rl/ul
h31506750014,22,1,Ul
h31506760015,22,1,Ul
h31507080001,20,1,Rl/ul
h3150723000a,2,1,andm
h31600750002,22,1,Ul
h31600820003,20,1,Rl/ul
h31601690013,13,1,muist/rl
h31601690013,27,2,muist/rl
h31602450001,5,1,j/ns
h31602450001,27,2,j/ns
